Laptop_name,Operating System,Video Card,Color,Keyboard,Regulatory,Memory,Support Services,Slots,Touchpad,Ports,Primary Battery,"Carry Cases, Sleeves and Backpacks",Stylus,Dimensions & Weight,Processor,Power,Carrying case,Microsoft Office,Display,Palmrest,Chassis,Camera,Audio and Speakers,Security Software,Storage,Wireless *,Accidental Damage Protection,Processor_Cleaned,amz_query,asin,ASIN,Product_URL,Product_Title,Rating,Total_Reviews,Title,Description,Feature_Bullets,URL,Price,Main_Image,Total_Images,Images
Inspiron 15 Laptop,"Windows 11 Home Single Language, English",AMD Radeon™ Graphics,Platinum silver,English International non-backlit keyboard with numeric keypad,"Energy Star 8.0 (Windows OS only)
EPEAT Silver (Windows OS only)
Product Safety and Environmental Datasheets
Dell Regulatory Compliance Home Page
Dell and the Environment","8 GB: LPDDR5, 5500 MT/s (onboard)",1Y Basic Onsite Service after remote diagnosis with Hardware-Only Support,1 SD 3.0 card slot,,"1 USB 3.2 Gen 1 Type-A port
1 USB 3.2 Gen 1 Type-C port (data only)
1 USB 2.0 port
1 Headset jack*
1 HDMI 1.4* port
*The maximum resolution supported over HDMI is 1920x1080 @60Hz. No 4K2K output","3 Cell, 41 Wh, integrated","Dell Essential Backpack 15 ES1520P Fits most laptops up to 15""",,"Height: 16.96 mm – 18.99 mm (0.67 in. - 0.75 in.)
Width: 358.50 mm (14.11 in.)
Depth: 235.56 mm (9.27 in.)
Starting weight: 1.63 kg (3.59 lbs.)*","AMD Ryzen™ 3 7320U (6 MB total cache, 4 cores, 8 threads)",65W AC adapter,,Microsoft Office Home and Student 2021,"15.6"", FHD 1920x1080, 120Hz, WVA, IPS, Non-Touch, Anti-Glare, 250 nit, Narrow Border, LED-Backlit",Platinium Silver Palmrest Without Fingerprint Reader,,"Integrated widescreen HD (720p) Webcam with Single Digital Microphone in plastic chassis
Integrated widescreen FHD (1080p) Webcam with Dual Digital Microphone in metal chassis","Stereo speakers with Waves MaxxAudio® Pro, 2 W x 2 = 4 W total",McAfee LiveSafe 1-year (5-device),"512 GB, M.2, PCIe NVMe, SSD","Realtek Wi-Fi 5 RTL8821CE, 1x1, 802.11ac, MU-MIMO, Bluetooth® wireless card",NONE,AMD Ryzen 3 7320U,"Inspiron 15 Laptop AMD Ryzen 3 7320U 8 GB: LPDDR5, 5500 MT/s (onboard) AMD Radeon™ Graphics",B0CJK21N6B,B0CJK21N6B,https://www.amazon.in/Dell-Inspiron-3535-Processor-Light-1-67kg/dp/B0CJK21N6B/ref=sr_1_177?dib=eyJ2IjoiMSJ9.mTU81zw6Si6as146nPwO8Et4PnVoBsbg56c_mzCqK8c0Ti2fBUqYrv13CjOCqW5pL1aiqi897oOXruL4iXzHc5JJxPcSHv7FeUMhiFzDyWVnvz5QmbuCPYXNlML4ePAX_BKqvkjmIk3CPXy9kruF83w3ePf4YkoA_uCpYK7mT3WAxyedZsVIIDQiEDkfBNTE3GdIphbcwXun78JWNAedmgzcbMYom51Jbn4vLxCmAcIFe4zajVQZZCQB8tUCyqHZHaZ37xjgWjb6H7HBY6F2eiOyYajvQxo7eGRLPJC3_ks.h5fED9JZqZpVkqWv4oQWCgo1nKo6ZjdIgjLnQ8HOQF0&dib_tag=se&qid=1721802256&refinements=p_89%3ADell&rnid=3837712031&s=computers&sr=1-177,"Dell Inspiron 3535 Laptop, AMD Ryzen 3-7320U Processor, 8GB, 512GB, 15.6"" (39.62cm) FHD Display, Win 11 + MSO'21, 15 Month McAfee, Silver, Thin & Light-1.67kg",3.6,27.0,"Dell Inspiron 3535 Laptop, AMD Ryzen 3-7320U Processor, 8GB, 512GB, 15.6"" (39.62cm) FHD Display, Win 11 + MSO'21, 15 Month McAfee, Silver, Thin & Light-1.67kg"," R3-7320U | 8GB LP DDR5 | 512GB SSD | Win 11 + Office H&S 2021 | Radeon Graphics | 15.6"" FHD WVA AG 120Hz 250 nits Narrow Border | Standard Keyboard | 1 Year Onsite Hardware Service | Platinum Silver"," Processor: AMD Ryzen R3-7320U (up to 4.10 GHz, 4 Cores, 4MB Cache) // RAM: 8 GB, LPDDR5, 5500 MHz // Storage: 512GB SSD |  Software: Pre-Loaded Windows 11 Home with Lifetime Validity | MS Office Home and Student 2021 with lifetime validity| McAfee Multi Device Security 15-month subscription |  Display: 15.6"" FHD WVA AG 120Hz 250 nits Narrow Border // Keyboard: Standard Keyboard |  Port: 1 USB 3.2 Gen1 Type-C port (data only), 1 USB 3.2 Gen1 port, 1 USB 2.0 port​, 1 Headset jack​, 1 HDMI 1.4*​, 1 SD 3.0 card slot​, 1 Flip-down RJ 45 port 10/100/1000 Mbps",https://www.amazon.in/dp/B0CJK21N6B,37380.0,https://m.media-amazon.com/images/I/61+dcb4C8zL._SL1080_.jpg,8.0,https://m.media-amazon.com/images/I/61+dcb4C8zL._SL1080_.jpg | https://m.media-amazon.com/images/I/61X4oGrM7ZL._SL1080_.jpg | https://m.media-amazon.com/images/I/61wQUf1+zoL._SL1080_.jpg | https://m.media-amazon.com/images/I/61D9sMEaeNL._SL1080_.jpg | https://m.media-amazon.com/images/I/61uA4ttRQrL._SL1080_.jpg | https://m.media-amazon.com/images/I/61-Y8RQztpL._SL1080_.jpg | https://m.media-amazon.com/images/I/61JwrRHs6FL._SL1080_.jpg | https://m.media-amazon.com/images/I/611Io8wo2LL._SL1080_.jpg
Inspiron 13 Laptop,"Windows 11 Home Single Language, English",Intel® Arc™ Graphics,Platinum Silver,Titan Grey English International Backlit Keyboard,"Product Safety, EMC and Environmental Datasheets
Dell Regulatory Compliance Home Page
Dell and the Environment","16GB, 2x8GB, LPDDR5X, 6400MT/s",1Y Basic Onsite Service after remote diagnosis with Hardware-Only Support,Not supported,,"2 Thunderbolt™ 4 ports with DisplayPort™ and PowerDelivery
1 USB 3.2 Gen 1 port
1 Universal audio jack
1 HDMI 1.4 port","4 Cell, 64 Wh, integrated",,,"Height (rear): 15.65 mm (0.62 in.)
Height (peak): 15.65 mm (0.62 in.)
Height (front): 14.35 mm (0.56 in.)
Width: 296.68 mm (11.68 in.)
Depth: 213.50 mm (8.40 in.)
Weight (maximum): 1.24 kg (2.74 lb)","Intel® Core™ Ultra 5 processor 125H (18MB cache, 14 cores, 18 threads, up to 4.5 GHz)",65 Watt Type-C Adapter,,Microsoft Office Home and Student 2021,13.3-inch 16:10 QHD+ (2560x1600) Anti-Glare NonTouch 300nits WVA Display w/ ComfortView Plus Support,Titan Grey Power Button with Fingerprint Reader,"Aluminium exterior shell
Color options:
Platinum Silver","1080p at 30 fps FHD RGB Camera, dual-array microphones","Stereo speakers with Waves MaxxAudio® Pro + Dolby Atmos Core, 2 W x 2 = 4 W total
2.1 digital-audio out using HDMI-out connection",McAfee LiveSafe 1-year (5-device),"512 GB, M.2, PCIe NVMe, SSD","Intel® Wi-Fi 6E AX211, 2x2, 802.11ax, Bluetooth® wireless card",NONE,Intel Core Ultra 5 processor 125H,"Inspiron 13 Laptop Intel Core Ultra 5 processor 125H 16GB, 2x8GB, LPDDR5X, 6400MT/s Intel® Arc™ Graphics",B0CQT7S33K,B0CJK21N6B,https://www.amazon.in/Dell-Inspiron-3535-Processor-Light-1-67kg/dp/B0CJK21N6B/ref=sr_1_177?dib=eyJ2IjoiMSJ9.mTU81zw6Si6as146nPwO8Et4PnVoBsbg56c_mzCqK8c0Ti2fBUqYrv13CjOCqW5pL1aiqi897oOXruL4iXzHc5JJxPcSHv7FeUMhiFzDyWVnvz5QmbuCPYXNlML4ePAX_BKqvkjmIk3CPXy9kruF83w3ePf4YkoA_uCpYK7mT3WAxyedZsVIIDQiEDkfBNTE3GdIphbcwXun78JWNAedmgzcbMYom51Jbn4vLxCmAcIFe4zajVQZZCQB8tUCyqHZHaZ37xjgWjb6H7HBY6F2eiOyYajvQxo7eGRLPJC3_ks.h5fED9JZqZpVkqWv4oQWCgo1nKo6ZjdIgjLnQ8HOQF0&dib_tag=se&qid=1721802256&refinements=p_89%3ADell&rnid=3837712031&s=computers&sr=1-177,"Dell Inspiron 3535 Laptop, AMD Ryzen 3-7320U Processor, 8GB, 512GB, 15.6"" (39.62cm) FHD Display, Win 11 + MSO'21, 15 Month McAfee, Silver, Thin & Light-1.67kg",3.6,27.0,"Dell Inspiron 3535 Laptop, AMD Ryzen 3-7320U Processor, 8GB, 512GB, 15.6"" (39.62cm) FHD Display, Win 11 + MSO'21, 15 Month McAfee, Silver, Thin & Light-1.67kg"," R3-7320U | 8GB LP DDR5 | 512GB SSD | Win 11 + Office H&S 2021 | Radeon Graphics | 15.6"" FHD WVA AG 120Hz 250 nits Narrow Border | Standard Keyboard | 1 Year Onsite Hardware Service | Platinum Silver"," Processor: AMD Ryzen R3-7320U (up to 4.10 GHz, 4 Cores, 4MB Cache) // RAM: 8 GB, LPDDR5, 5500 MHz // Storage: 512GB SSD |  Software: Pre-Loaded Windows 11 Home with Lifetime Validity | MS Office Home and Student 2021 with lifetime validity| McAfee Multi Device Security 15-month subscription |  Display: 15.6"" FHD WVA AG 120Hz 250 nits Narrow Border // Keyboard: Standard Keyboard |  Port: 1 USB 3.2 Gen1 Type-C port (data only), 1 USB 3.2 Gen1 port, 1 USB 2.0 port​, 1 Headset jack​, 1 HDMI 1.4*​, 1 SD 3.0 card slot​, 1 Flip-down RJ 45 port 10/100/1000 Mbps",https://www.amazon.in/dp/B0CJK21N6B,37380.0,https://m.media-amazon.com/images/I/61+dcb4C8zL._SL1080_.jpg,8.0,https://m.media-amazon.com/images/I/61+dcb4C8zL._SL1080_.jpg | https://m.media-amazon.com/images/I/61X4oGrM7ZL._SL1080_.jpg | https://m.media-amazon.com/images/I/61wQUf1+zoL._SL1080_.jpg | https://m.media-amazon.com/images/I/61D9sMEaeNL._SL1080_.jpg | https://m.media-amazon.com/images/I/61uA4ttRQrL._SL1080_.jpg | https://m.media-amazon.com/images/I/61-Y8RQztpL._SL1080_.jpg | https://m.media-amazon.com/images/I/61JwrRHs6FL._SL1080_.jpg | https://m.media-amazon.com/images/I/611Io8wo2LL._SL1080_.jpg
Inspiron 15 Laptop,"Windows 11 Home Single Language, English",Intel® Iris® Xe Graphics,Platinum Silver (Plastic),English International backlit keyboard with numeric keypad,"Product Safety, EMC and Environmental Datasheets
Dell Regulatory Compliance Home Page
Dell and the Environment","16 GB: 2 x 8 GB, DDR4, 2666 MT/s",1Y Basic Onsite Service after remote diagnosis with Hardware-Only Support,1 SD 3.0 card slot,,"1 USB 3.2 Gen 1 Type-A port
1 USB 3.2 Gen 1 Type-C
1 USB 2.0 port
1 Headset jack*
1 HDMI 1.4 - The maximum resolution supported over HDMI is 1920x1080 @60Hz. No 4k/2k output.*","4 Cell, 54 Wh, integrated",,,"Plastic:
Height (Front): 16.96 mm (0.67 in.)
Height (Rear): 18.99 mm (0.75 in.)
Width: 358.50 mm (14.11 in.)
Depth: 235.56 mm (9.27 in.)
Starting Weight: 1.62 Kg (3.57 lb)


Aluminum (upsell option):
Height (Front): 15.52 mm (0.61 in.)
Height (Rear): 17.50 mm (0.69 in.)
Width: 358.50 mm (14.11 in.)
Depth: 234.90 mm (9.25 in.)","13th Generation Intel® Core™ i7-1355U (12 MB cache, 10 cores, 12 threads, up to 5.00 GHz)","65W AC rugged adapter, 4.5mm barrel, E4",,Microsoft Office Home and Student 2021,"15.6"", FHD 1920x1080, 120Hz, WVA, Non-Touch, Anti-Glare, 250 nit, Narrow Border, LED-Backlit",Platinium Silver without Finger Print Reader,"Exterior Chassis Materials:
Aluminium exterior shell (upsell option)
Plastic exterior shell

Color options:
Carbon Black
Platinum Silver

Touchpad:
Carbon Black: Precision touchpad
Platinum Silver: Precision touchpad","Integrated widescreen HD (720p) Webcam with Single Digital Microphone in plastic chassis
Integrated widescreen FHD (1080p) Webcam with Dual Digital Microphone in metal chassis","Stereo speakers, 2 W x 2 = 4 W total",McAfee LiveSafe 1-year (5-device),"512 GB, M.2, PCIe NVMe, SSD","Realtek Wi-Fi 6 RTL8852BE, 2x2, 802.11ax, MU-MIMO, Bluetooth® wireless card",NONE,Intel Core i7-1355U,"Inspiron 15 Laptop Intel Core i7-1355U 16 GB: 2 x 8 GB, DDR4, 2666 MT/s Intel® Iris® Xe Graphics",B0CJK111K3,B0CJK111K3,https://www.amazon.in/Dell-Inspiron-3530-i7-1355U-Processor/dp/B0CJK111K3/ref=sr_1_24?dib=eyJ2IjoiMSJ9.eAiIcy5Ojk5h9gTfjEtxgR8iHv0CR7xo_GwL2t13wkgZ8i21-YSudzpRisXOPObzAjNSSkbe6rQ6aiL61MkMxMS6uisE4MExQrRvlLRcxrBl3chF8mseJ4HVbY9PHFQdh8eMJt_5KXP6-LqKsQCVZYgCEbxpt_NnPiAFE-PBqjfkxR4qP4iQGFXAFswTNmzE5GaouixwLC7Xv-BTG6ALJ59q3f6l-6sgII1eysmRln9v4s7xeMYrDIKAgIh3W24usyXVguXT12nBLDy36Xnlz1K7slAB_JVjKDTrCckL8Xc.3-iQTSVt7e8X6lspZjR16efk2FdNrDS9LMsFWRuM7ak&dib_tag=se&qid=1721802235&refinements=p_89%3ADell&rnid=3837712031&s=computers&sr=1-24,"Dell Inspiron 3530 Laptop, 13th Generation Intel Core i7-1355U Processor, 16GB, 512GB, 15.6"" (39.62cm) FHD 120Hz Display, Backlit KB, Win 11 + MSO'21, 15 Month McAfee, Silver, Thin & Light-1.62kg",3.5,11.0,"Dell Inspiron 3530 Laptop, 13th Generation Intel Core i7-1355U Processor, 16GB, 512GB, 15.6"" (39.62cm) FHD 120Hz Display, Backlit KB, Win 11 + MSO'21, 15 Month McAfee, Silver, Thin & Light-1.62kg"," i7-1355U | 16GB DDR4 | 512GB SSD | Win 11 + Office H&S 2021 | INTEGRATED | 15.6"" FHD WVA AG 120Hz 250 nits Narrow Border | Backlit Keyboard + Fingerprint Reader | 1 Year Onsite Hardware Service | Platinum Silver"," Processor: Intel Core i7-1355U (up to 5.00 GHz, 10 Cores, 12MB Cache) // RAM: 16 GB, 2 x 8 GB, DDR4, 2666 MHz // Storage: 512GB SSD |  Software: Pre-Loaded Windows 11 Home with Lifetime Validity | MS Office Home and Student 2021 with lifetime validity| McAfee Multi Device Security 15-month subscription |  Display: 15.6"" FHD WVA AG 120Hz 250 nits Narrow Border // Keyboard: Backlit Keyboard + Fingerprint Reader |  Port: 1 USB 2.0 port, 1 Headset jack, 1 HDMI 1.4 port, 1 SD 3.0 card slot, 1 USB 3.2 Gen 1 port, USB 3.2 Gen 1 Type-C (data only)",https://www.amazon.in/dp/B0CJK111K3,70690.0,https://m.media-amazon.com/images/I/71M874WzCJL._SL1500_.jpg,8.0,https://m.media-amazon.com/images/I/71M874WzCJL._SL1500_.jpg | https://m.media-amazon.com/images/I/61X4oGrM7ZL._SL1080_.jpg | https://m.media-amazon.com/images/I/61wQUf1+zoL._SL1080_.jpg | https://m.media-amazon.com/images/I/61D9sMEaeNL._SL1080_.jpg | https://m.media-amazon.com/images/I/61uA4ttRQrL._SL1080_.jpg | https://m.media-amazon.com/images/I/61-Y8RQztpL._SL1080_.jpg | https://m.media-amazon.com/images/I/61JwrRHs6FL._SL1080_.jpg | https://m.media-amazon.com/images/I/611Io8wo2LL._SL1080_.jpg
Inspiron 15 Laptop,"Windows 11 Home Single Language, English",Intel® UHD Graphics,Platinum Silver (Plastic),English International backlit keyboard,"Energy Star
Product Safety, EMC and Environmental Datasheets
Dell Regulatory Compliance Home Page
Dell and the Environment","8 GB: 1 x 8 GB, DDR4, 2666 MT/s",1Y Basic Onsite Service after remote diagnosis with Hardware-Only Support,"1 M.2 2230 slot for WiFi and Bluetooth card
1 M.2 2230/2280 slot for solid-state drive
1 SD-card slot",,"2 USB 3.2 Gen 1 Type-A ports
1 USB 2.0 port
1 Power Jack
1 Headset (headphone and microphone combo) port
1 HDMI 1.4 (Maximum resolution supported over HDMI is 1920x1080 @60Hz. No 4K/2K output)","3 Cell, 41 Wh, integrated","(INDIA) Dell EcoLoop Essential Backpack 14-16 - CP3724 - 3yr Ltd Warranty - SnP",,"Plastic:
Height (front): 16.96 mm (0.67 in.)
Height (rear): 21.07 mm (0.83 in.)
Width: 358.50 mm (14.11 in.)
Depth: 235.56 mm (9.27 in.)
Starting weight (minimum): 1.65 kg (3.65 lbs.)*","12th Generation Intel® Core™ i5-1235U (12MB Cache, up to 4.4 GHz, 10 cores)",65W AC adapter,,Microsoft Office Home and Student 2021,"15.6"", FHD 1920x1080, 120Hz, WVA, Non-Touch, Anti-Glare, 250 nit, Narrow Border, LED-Backlit",Platinum Silver without Finger Print Reader,,Plastic: 720p at 30 fps HD camera Single integrated microphone,"Stereo speakers, 2 W x 2 = 4 W total",McAfee LiveSafe 1-year (5-device),"512 GB, M.2, PCIe NVMe, SSD","Realtek Wi-Fi 5 RTL8821CE, 1x1, 802.11ac, MU-MIMO, Bluetooth® wireless card",NONE,Intel Core i5-1235U,"Inspiron 15 Laptop Intel Core i5-1235U 8 GB: 1 x 8 GB, DDR4, 2666 MT/s Intel® UHD Graphics",B0CSG4G18G,B0CSG4G18G,https://www.amazon.in/dp/B0CSG4G18G,"Dell 15 Thin & Light Laptop, 12th Gen Intel Core i5-1235U Processor, 8GB, 512GB SSD, 15.6"" (39.62cm) FHD Display, Windows 11 + MSO'21, 15 Month McAfee Antivirus, Black, Spill-Resistant Keyboard,1.66kg",3.7,795.0,"Dell 15 Thin & Light Laptop, 12th Gen Intel Core i5-1235U Processor, 8GB, 512GB SSD, 15.6"" (39.62cm) FHD Display, Windows 11 + MSO'21, 15 Month McAfee Antivirus, Black, Spill-Resistant Keyboard,1.66kg"," Dell 15"" Laptop, Intel 12th Generation i5-1235U processor, Business Usage, Home Usage. Black Color Laptop."," Processor: 12th Gen Intel Core i5-1235U (up to 4.40 GHz, 12MB Cache, 10 Cores) |  RAM: 8 GB: 1 x 8 GB, DDR4, 2666 // Storage: 512GB SSD |  Software: Pre-Loaded Windows 11 Home with Lifetime Validity | MS Office Home and Student 2021 with lifetime validity| McAfee Multi Device Security 15-month subscription |  Display: 15.6"" FHD WVA AG 120Hz 250 nits Narrow Border // Keyboard: Standard Keyboard |  Ports: 2 USB 3.2 Gen 1 port, 1 USB 2.0 port, 1 headset (headphone and microphone combo) port, 1 HDMI 1.4 port, HDMI 1.4 (Maximum resolution supported over HDMI is 1920x1080 @60Hz. No 4K/2K output), 1 RJ45 Ethernet port (flip-down)",https://www.amazon.in/dp/B0CSG4G18G,48438.0,https://m.media-amazon.com/images/I/81T5jRKDkvL._SL1500_.jpg,9.0,https://m.media-amazon.com/images/I/81T5jRKDkvL._SL1500_.jpg | https://m.media-amazon.com/images/I/71blXstpscL._SL1200_.jpg | https://m.media-amazon.com/images/I/71C8iW-GQ1L._SL1200_.jpg | https://m.media-amazon.com/images/I/71v14Ve4PVL._SL1200_.jpg | https://m.media-amazon.com/images/I/71h6QpJlBnL._SL1200_.jpg | https://m.media-amazon.com/images/I/61VaX5YyWjL._SL1200_.jpg | https://m.media-amazon.com/images/I/71jKlzdyZvL._SL1200_.jpg | https://m.media-amazon.com/images/I/61ojER+Eg4L._SL1200_.jpg | https://m.media-amazon.com/images/I/61FhFu03-0L._SL1200_.jpg
Inspiron 15 Laptop,"Windows 11 Home Single Language, English",Intel® UHD Graphics,Carbon Black (Plastic),English International non-backlit keyboard with numeric keypad,"Product Safety, EMC and Environmental Datasheets
Dell Regulatory Compliance Home Page
Dell and the Environment","8 GB: 1 x 8 GB, DDR4, 2666 MT/s",1Y Basic Onsite Service after remote diagnosis with Hardware-Only Support,1 SD 3.0 card slot,,"1 USB 3.2 Gen 1 Type-A port
1 USB 3.2 Gen 1 Type-C
1 USB 2.0 port
1 Headset jack*
1 HDMI 1.4 - The maximum resolution supported over HDMI is 1920x1080 @60Hz. No 4k/2k output.*","3 Cell, 41 Wh, integrated","Dell Essential Backpack 15 ES1520P Fits most laptops up to 15""",,"Plastic:
Height (Front): 16.96 mm (0.67 in.)
Height (Rear): 18.99 mm (0.75 in.)
Width: 358.50 mm (14.11 in.)
Depth: 235.56 mm (9.27 in.)
Starting Weight: 1.62 Kg (3.57 lb)


Aluminum (upsell option):
Height (Front): 15.52 mm (0.61 in.)
Height (Rear): 17.50 mm (0.69 in.)
Width: 358.50 mm (14.11 in.)
Depth: 234.90 mm (9.25 in.)","13th Gen Intel® Core™ i5-1335U (12 MB cache, 10 cores, 12 threads, up to 4.60 GHz Turbo)","65W AC rugged adapter, 4.5mm barrel, E4",,Microsoft Office Home and Student 2021,"15.6"", FHD 1920x1080, 120Hz, WVA, Non-Touch, Anti-Glare, 250 nit, Narrow Border, LED-Backlit",Carbon Black without Finger Print Reader,"Exterior Chassis Materials:
Aluminium exterior shell (upsell option)
Plastic exterior shell

Color options:
Carbon Black
Platinum Silver

Touchpad:
Carbon Black: Precision touchpad
Platinum Silver: Precision touchpad","Integrated widescreen HD (720p) Webcam with Single Digital Microphone in plastic chassis
Integrated widescreen FHD (1080p) Webcam with Dual Digital Microphone in metal chassis","Stereo speakers, 2 W x 2 = 4 W total",McAfee LiveSafe 1-year (5-device),"512 GB, M.2, PCIe NVMe, SSD","Realtek Wi-Fi 6 RTL8852BE, 2x2, 802.11ax, MU-MIMO, Bluetooth® wireless card",,Intel Core i5-1335U,"Inspiron 15 Laptop Intel Core i5-1335U 8 GB: 1 x 8 GB, DDR4, 2666 MT/s Intel® UHD Graphics",B0CCSMVFWS,B0CCSMVFWS,https://www.amazon.in/Dell-Laptop-i5-1335U-Processor-39-62cm/dp/B0CCSMVFWS/ref=sr_1_37?dib=eyJ2IjoiMSJ9.djLqeT3BVsBYLrhwGuisTL_YBfr-abdfPQB8yCot0KQM6nhgCaddzihEDMmHrFK8znPOANiljrrc8yyQyShYWLb3sPdONfEoLssDd4AJljmwoKUOc7jlALI4kpSVkZ38WXlYAxu5XXgz_QoetO3fOHc6f_LRhlYSlU7nfElFImmbdh2xhdCI4mKAZKh58Qm3choi8bOq2jKPJLeAJiVR3oWFF_6CIxTr8bZD2srT6ZFN3Vu9f4vtypvkyELCC5NobI1Bn3quRqUzB6krp4wVocuz3-_S4qq-MUlX7W96FoE.JFdDFigi5La-SpsonPWA8b9vPbLU07bk77zVbCsOkJ8&dib_tag=se&qid=1721802238&refinements=p_89%3ADell&rnid=3837712031&s=computers&sr=1-37,"Dell 15 Laptop, 13th Gen Intel Core i5-1335U Processor/ 8GB/ 512GB SSD/15.6"" (39.62cm) FHD AG 120Hz 250 nits Narrow Border/ Win11 + MSO'21/15 Month McAfee/Carbon Black/Thin & Light- 1.66kg",3.7,5.0,"Dell 15 Laptop, 13th Gen Intel Core i5-1335U Processor/ 8GB/ 512GB SSD/15.6"" (39.62cm) FHD AG 120Hz 250 nits Narrow Border/ Win11 + MSO'21/15 Month McAfee/Carbon Black/Thin & Light- 1.66kg"," i5-1335U | 8GB DDR4 | 512GB SSD | Win 11 + Office H&S 2021 | Intel® UHD Graphics | 15.6"" FHD WVA AG 120Hz 250 nits Narrow Border | Standard Keyboard | 1 Year Onsite Hardware Service | Carbon Black"," Processor: 13th Gen Intel Core i5-1335U (up to 4.60 GHz, 12MB Cache, 10 Cores) |  RAM: 8 GB, 1 x 8 GB, DDR4, 2666 MHz // Storage: 512GB SSD |  Software: Pre-Loaded Windows 11 Home with Lifetime Validity | MS Office Home and Student 2021 with lifetime validity| McAfee Multi Device Security 15-month subscription |  Display: 15.6"" FHD WVA AG 120Hz 250 nits Narrow Border // Graphics: Intel UHD Graphics // Keyboard: Standard Keyboard |  Ports: 1 USB 2.0 port, 1 Headset jack, 1 HDMI 1.4 port*, 1 Flip-Down RJ-45 port 10/100/1000 Mbps, 1 SD 3.0 card slot, 1 USB 3.2 Gen 1 port, USB 3.2 Gen 1 Type-C (data only) |  Warranty- 1 Year Onsite Hardware Service",https://www.amazon.in/dp/B0CCSMVFWS,49062.0,https://m.media-amazon.com/images/I/61azqyKuG9L._SL1080_.jpg,10.0,https://m.media-amazon.com/images/I/61azqyKuG9L._SL1080_.jpg | https://m.media-amazon.com/images/I/618FTFHfl3L._SL1080_.jpg | https://m.media-amazon.com/images/I/71HpD9bbcpL._SL1200_.jpg | https://m.media-amazon.com/images/I/713kda4NNbL._SL1200_.jpg | https://m.media-amazon.com/images/I/61V3BpKDsUL._SL1200_.jpg | https://m.media-amazon.com/images/I/71a06G58Y5L._SL1200_.jpg | https://m.media-amazon.com/images/I/61qI5V62f5L._SL1200_.jpg | https://m.media-amazon.com/images/I/71DZFLhddUL._SL1200_.jpg | https://m.media-amazon.com/images/I/61AULsy5dIL._SL1200_.jpg | https://m.media-amazon.com/images/I/61HqpIKZG3L._SL1200_.jpg
